"","fips_code","total_cases_per_100k","total_deaths_per_100k","E_TOTPOP","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT"
"2882","51143",31963.4627772914,412.943294626781,60541,27.4,5.4,22.3,15.8,6.7,23.5,18.2,20.1,6.9,0.6,26.4,1.7,18.8,1.7,5.2,2.2,25.6
"2883","51145",21040.5533881913,219.650526177753,30503,8.5,2.6,12.3,8.5,3.8,19.3,18,11.7,3.4,0.2,14.8,0,2.3,0.3,1.6,5.5,8.2
"2884","51147",31347.504789709,405.984855396405,21922,26.5,2.4,28.6,11.6,6.9,16.4,15,15.3,5.8,1.4,39.5,5.5,12.2,0.7,8.4,23.8,24.5
"2885","51149",27386.5928601586,208.753576957358,42634,18.4,7.5,23.3,10.6,4,12.9,19.6,12.7,7.6,0.4,47.4,4.7,5.8,1.3,3,13.7,11.5
"2886","51153",26814.6426834389,174.59479458091,481114,11.1,4.7,19.5,10.1,10.4,10.5,26.6,8.2,6.4,5.7,59.9,13.3,1.1,3.2,2.3,0.8,3.7
"2887","51155",32679.2943470938,499.39422593895,33841,20.3,3.3,20.9,9.7,5.3,22.5,17.8,19.8,3.9,0.1,9.9,3,11.4,0.6,4.7,3.3,21.8
"2888","51157",18674.2118027486,188.628402047965,7422,16.5,6.5,18.6,9.4,11.1,26.5,18,13.7,1.5,0.4,13.2,0,0.8,1.2,1.6,0.1,12.6
"2889","51159",32694.0231935772,334.522747546833,8968,22.4,4,19.1,24.9,6.2,20,17.3,16.4,4.6,1,39.5,4.2,12,0.8,6.3,18,21.3
"2890","51161",29559.3514945216,331.081290803183,96653,13.4,2.6,20.6,6.7,4.6,21.7,19.9,12.4,5.5,0.8,16,11.9,1.6,0.7,4.5,2.3,11.9
"2891","51163",23186.1685705465,410.179508666696,22673,19.3,3.9,16.2,9.4,6.2,26.5,17.9,17.8,4,0.1,9.4,2.8,11.6,0.6,4.4,1.4,16
"2892","51165",23043.9187175973,325.367975686788,83905,15.9,2.8,17.7,12.8,8.8,19.6,21.9,12.6,3.5,1.9,13.4,3.3,8.6,1.6,4.5,2.3,16.2
"2893","51167",37464.580988239,539.533439428638,25763,30.4,5.9,17.7,17.1,6,22.6,18.3,31.7,3.6,0,3.9,0.9,20.4,0.6,6.6,1.8,34.1
"2894","51169",36427.3774145616,673.291233283803,21536,29.9,3.4,18.5,17,7,24.8,18,29.3,4,0,3.9,1.6,20.1,1.6,8.5,3.5,27.9
"2895","51171",31986.8281570697,597.694927487201,44337,21.9,4.2,24.3,11.4,6.4,21.9,21.3,16.8,5.5,1.5,14.4,6.7,4.1,0.9,5,1,17.5
"2896","51173",41172.5225678714,691.298365716971,29799,31.3,3.3,21.3,15.3,7,22.4,19.2,22.5,7.7,0.7,6.3,3.4,18.6,1.4,8,2.4,22.1
"2897","51175",25245.7923679387,605.454646447815,18003,14.2,5.5,21.7,13.2,6,20.8,19.3,18,5.6,0.1,39,0.2,15.7,1.3,5,7.5,18.2
"2898","51177",25263.4712290127,242.386443368747,141097,12.9,5.6,20.9,9,7.5,14.6,24.5,10.7,5.1,1.6,35.2,7.1,3.5,2,3.1,0.3,5.9
"2899","51179",27004.0480692359,128.167709351167,157606,8.9,3.9,16.5,7.1,7,11,26.1,8.6,6.2,2.6,44.2,6.1,2.4,2.3,1.9,2.2,4
"2900","51181",21998.1668194317,336.083104185762,6546,21.7,6,20.3,12.4,6.9,24,16.9,17.2,6.1,0.2,46.1,0.6,16.5,2.1,5.2,0,25.9
"2901","51183",27774.7101049144,450.94791091478,10866,22.6,5,23.7,18.7,8.2,18.4,16.3,17.4,7.1,0.2,60,1.1,19.1,1.7,10.3,13.9,21
"2902","51185",35044.0681323034,557.040998217468,40392,29.8,5.7,21.2,13.6,6.3,22.9,19.7,19.1,6.4,0.1,6.8,1.8,23,0.7,7.6,3.8,16.1
"2903","51187",28360.2941176471,453.431372549019,40800,17.7,5.6,23.9,11.2,10.7,16.6,21.7,14.4,5.8,0.7,16.8,3.6,1.4,3.4,5.5,2,9.5
"2904","51191",34139.1127164953,489.024729091414,53985,20.1,4.2,18.1,10.8,8,24,17.2,22.3,4,0.2,5.2,2.7,13.6,1.1,4.4,3,20.4
"2905","51193",23766.2337662338,324.675324675325,18480,27.7,9.1,28.9,18.1,8.6,25.7,18.2,17.2,7.4,1.7,37.5,1,8.4,2.8,6.1,0.7,20.3
"2906","51195",39063.8415731893,659.188478050132,36105,30.7,9.1,22.7,19.6,7.8,19.1,19,27.4,6.1,0.3,9.2,3.3,26.3,0.6,9.7,8.2,26.6
"2907","51197",34737.400530504,611.84792219275,28275,24.3,5.2,19.1,9.9,6,21.6,19.4,20.7,6,0.6,6.7,2.7,19.1,0.8,8.4,0.8,19.2
"2908","51199",19950.7389162561,193.627381189669,70238,8.2,4.2,20,4.7,4,17,23.3,11.7,6.7,1.4,31.9,9.9,1.3,0.8,3.9,1.7,7.6
"2909","51510",29115.3216493014,147.848268335089,157594,13.4,3.2,24.5,6.3,8.8,12.3,18.1,7.3,4.3,4.7,48.9,53,0,4.2,11,1,6.3
"2910","51520",37185.9591453392,657.431321906551,17036,31,4.1,25.1,13.8,13.7,23.5,19.9,21.6,7.6,0.3,13.4,8.5,0.9,1.8,10.3,1.7,24.7
"2911","51530",35336.6470854044,723.000451875282,6639,29.3,1.3,29,18.7,6.4,17.9,21.4,16.2,11.9,0,13.7,4,4.2,0.9,5,8.4,16.2
"2912","51540",27112.2728942081,185.78928039059,46289,30.1,5.1,35.5,8,6.3,12.6,15.6,9,5.8,1.9,34.7,22.6,0.9,1.6,11.8,6.3,11.4
"2913","51550",26015.6309523332,228.168596141585,249377,13.2,5,25.7,6.7,6.7,13.8,24.1,11.7,8.7,1.5,44.8,7.9,1.7,1.4,4.4,1.9,7.5
"2914","51570",35091.9704813306,622.315232955172,18158,14.5,6.1,26.8,8.5,7.3,18.8,23.4,16.1,11.4,1.5,31,7.6,0.3,1.1,6.6,1,15
"2915","51580",33659.5595945474,541.768612373296,5722,25.7,2.6,20.8,11.4,8.4,19.1,22.5,13.1,8.1,0.3,19.7,1,5.8,0,8.5,1.5,19
"2916","51590",35031.8771025949,710.471216505517,42507,38.7,5.8,33.7,15.6,9.1,21.1,22,19.2,9.4,1.4,59.5,13.1,3.9,1.9,13.9,3.8,25.4
"2917","51595",29876.7605633803,1003.52112676056,5680,35.8,7,37.1,23.1,4.7,17.7,26.6,23.1,13.2,1.1,76.5,3.1,1.9,0,16,4.1,18.1
"2918","51600",11521.3266232159,210.378681626929,24242,14.5,3.7,19.5,7.8,6.3,14.4,23.1,7.2,2.8,5.7,46.7,22,0,4.5,6.2,2.7,3.6
"2919","51610",24327.661909989,144.072447859495,14576,3.9,6,15.2,2.6,0.9,13.7,24.3,7.9,6.1,2.2,31,44.3,0.1,3.2,5.7,0.5,3.3
"2920","51620",32572.6141078838,683.426897730047,8194,31.8,5.3,28.8,15.7,3.1,19,25.7,18.6,5.6,0.2,62.1,4.5,1,3.5,10.9,1.6,14.8
"2921","51630",25858.1640597353,180.479864109279,28258,22.9,5.2,29.3,7.5,8.5,11.2,20.9,11.7,8.1,3.5,43.1,33,0.5,3.5,9.2,8.4,9.6
"2922","51640",49828.0245251982,1286.07746373561,6687,37.7,4.4,25.8,19.8,14.4,18.8,25.4,14.8,7.3,3,29.3,6.9,8.2,1.6,9.7,5.1,16.5
"2923","51650",28479.7073248941,273.289752727432,137217,22.8,6.5,34.7,7.2,7.1,15.9,21.3,16.1,9.6,0.8,63.6,13.2,1.6,2,7.6,3,11.1
"2924","51660",29677.1203460528,357.253205623359,51784,38.6,6.7,31.9,16.4,10.6,9.6,16.4,11.6,6.4,7.4,36.2,19.9,1.1,3.3,7.2,14.2,18.1
"2925","51670",34799.9652868177,551.071769504469,23046,36.5,8.8,35.2,13.1,6.9,14.7,25.6,16.4,9.7,0.8,57.5,9.9,1.6,2.8,9,1,14
"2926","51678",37448.9518105091,462.83691805064,7346,19.5,2.5,21.8,3.8,2.1,14.6,7.2,11.7,3.1,0,19,5.7,0,0,11,43,14.1
"2927","51680",31171.2098628199,415.58244701008,79166,27.2,5.4,30.1,9.7,6.9,14.3,19,12.8,9.5,0.6,38.9,19,1.1,1.8,10.6,13.4,9.5
"2928","51683",28139.371187236,187.705302674801,42620,10.5,3.3,23.3,14.2,19.7,10.7,26.4,8.6,4.2,13.3,62.2,16.1,1,4.6,3.7,0.2,4.3
"2929","51685",28780.0035040589,181.043041523098,17123,17.6,3.2,32.9,19.9,19.2,9.8,24.3,11.6,4.4,10.5,69.9,21.3,0,8.9,4.8,0,5
"2930","51690",34300.9084865943,930.644803899845,13539,37.9,4.3,34.8,13.5,10.4,17.7,25.4,21,9,1.5,57.4,11.8,1.9,0.7,13.2,3.4,21.1
"2931","51700",27142.1471709936,247.949956244125,185118,23.2,5.6,35.1,8.3,8.6,13.4,23.2,14.4,9.6,1.4,59.2,18.3,2.5,2.4,9.7,4,14.7
"2932","51710",22956.2017613821,231.671962628654,236973,26.2,6.7,36.8,10.7,10,12.3,20.3,14.8,9.5,1.4,57.8,18.4,0.7,2,11.8,9.2,13.7
"2933","51720",44302.0719738277,599.781897491821,3668,39.5,7.3,24.2,9.8,10.5,21.5,17,29.7,7.5,0.1,5.6,14.5,12.9,1.6,8.1,1.7,27.1
"2934","51730",31015.3032079613,453.985147770663,33261,34.7,11.3,41.7,13.6,10.7,16.9,22.1,21.4,9.8,1.6,85.1,20.1,2.5,2,16.5,1.9,19.5
"2935","51735",24024.3609263563,248.417341133104,12479,8.5,1.4,16.2,3.8,2.3,19.7,22.6,12.9,5.2,0.3,10.4,3.1,1.1,0.3,1.7,0.5,7.2
"2936","51740",27585.6403515978,378.912346997454,97384,27.3,6.6,39.2,10.5,7.7,15.1,23.1,14.8,10.7,0.6,63.6,9.3,0.4,1.9,11.4,3.5,13.5
"2937","51750",32034.9227669577,305.268941937847,16379,42.3,7.2,32.1,6.7,5.5,9.3,11.9,11.5,4.9,0.3,17.3,21.5,1.2,1,4.6,18.7,12.1
"2938","51760",26634.1214327533,241.227973641002,227171,28.7,6.1,38.1,11.2,9.6,13.8,17.1,14.3,7.3,3.2,58.2,24.9,0.7,1.9,14.2,4.5,16.9
"2939","51770",28778.4866902523,445.506133268826,99213,29.5,6.6,32.7,10.9,9.7,17.6,22.2,12.4,8.1,2,43,16.2,0.7,2.4,11.2,1.8,17.5
"2940","51775",28972.883493615,445.372851962793,25372,18.6,3.5,24.1,6.1,6.1,19.3,18.6,11.4,5.4,0.6,16.5,12.4,2,2.2,5.8,10.4,13.2
"2941","51790",31331.8478558305,539.462882608186,25581,21,5.1,28.3,7.4,8.2,21.1,18.9,15.1,5.7,1,20.1,11.6,0.4,1.5,8.8,5.7,18.6
"2942","51800",25994.1384835962,364.763430884709,94856,15.8,6.3,27,8.8,6.1,14.8,23.6,12.6,7.9,0.7,52.3,8.4,2.2,1.8,6,0.7,13.2
"2943","51810",25465.1670670452,208.779209434374,457900,13.5,4.3,28.1,5.5,6.9,15,22,11.8,7.1,1.4,40.1,11.9,1.1,1.3,4.3,1.8,6.4
"2944","51820",34103.2182981961,389.418557808513,22341,26.6,4.7,34.1,11.8,9.7,17.4,22.3,16.8,12.8,1.8,27.2,11.5,0.9,1.7,7.8,1,14.1
"2945","51830",15194.369107581,161.436135864652,15486,20.2,6,29.1,6.7,6,16.8,10.2,9.9,4.4,1.4,32.3,18.5,0.2,0.5,7.1,31.4,10.7
"2946","51840",29317.1547521617,359.392235704373,28103,27.3,5.2,34.4,13,12,16.4,22.3,14.6,7.9,4.5,36.1,14,0,3.1,10,4,17.5
"2947","53001",27654.8134455417,218.903536508246,20557,33.1,6.3,27.2,29,16.4,11.3,34.8,10.9,6.9,14.4,68.1,4.7,23.2,11.4,7.4,1.5,14.9
"2948","53003",25493.965131873,384.443451050514,22370,27,5.9,25.3,7,6.8,23.8,20.2,18.5,4.3,0.7,12,3.6,10.1,1.8,3.3,0.9,11.2
"2949","53005",30183.0795914434,265.465407592985,207560,17.6,4.8,22.9,9.9,8,15.4,26.3,14.2,6.6,4.1,32.6,12.4,9.2,3.1,5.1,0.9,9.6
"2950","53007",30765.3396732258,251.656634124134,79076,17.7,3.4,23.2,14.6,10.9,19.9,22.9,17.9,5.8,7.2,33.6,9.6,9.7,3.1,5.3,2.1,12
"2951","53009",20865.6071793413,287.070202888806,77333,19.7,5.4,26.8,7,7.5,30.7,16.6,20,4.5,0.7,19.2,6.9,12.5,1.8,6.2,1.6,9.3
"2952","53011",22511.411630043,219.206452803165,504091,14.5,5.2,25.3,7,6.4,16.1,23.2,12.6,5.6,2.8,24.6,11.5,4,3.2,4.8,0.9,6.6
"2953","53013",19422.1105527638,477.386934673367,3980,17.1,3.5,20,10.1,7.9,28.9,17.4,22.9,8.3,0.6,18.3,0.5,5,1.7,4,2.1,23.3
"2954","53015",24919.3191166234,396.850507588974,110621,19.8,5.5,27.8,9.9,6,19.2,22.6,18.9,5.8,1.3,18.6,10.6,8.6,3.4,6.2,1.2,11.4
"2955","53017",31095.8808955984,213.017203454583,43189,15.5,4.3,19.4,18.2,12,17.8,25.1,18.5,7.7,9,38.8,5.4,15.4,4.1,4.5,1.3,13.7
"2956","53019",25812.6721763085,468.31955922865,7260,31.3,7.6,24.2,8.6,5.1,29,17.1,26.1,4,0.5,28.5,1.4,19.8,2.3,6.2,3.1,24.2
"2957","53021",38315.4759442353,235.800273031895,96692,24.8,5.7,24.1,24.2,13.6,9.8,31.5,11.8,10.8,12.8,61.4,7.6,7.6,7.4,4.3,2.5,7.6
"2958","53023",22034.6320346321,303.030303030303,2310,15.6,6.5,17.5,7.1,4.2,27.8,19.5,24.1,1.4,0.7,11.2,0.7,17.9,4.2,1.2,1.3,17.1
"2959","53025",32755.0557264613,248.121438297443,99145,24.9,5.4,23.6,19.6,12.3,14.2,28.9,13.6,7.5,10.2,49,6.8,25.2,6.3,4.7,1.8,11.5
"2960","53027",27361.5075589386,340.945131620678,75672,23.3,6.4,27.5,9.9,7,22.3,20.1,21.1,4.8,2,22.4,6,11.2,3.1,5.5,4,12.3
"2961","53029",16276.7310137556,153.739452086464,86510,12.9,5.5,27.2,4.3,4.5,25.3,17.8,15.7,4.2,0.7,22.6,4,7,1.9,3.2,3.1,6.2
"2962","53031",15454.7658001575,112.100830152094,33006,19.2,8.4,27.4,2.9,4.8,38.6,11.7,19.9,2.3,0.4,14.1,3.2,12.2,1.4,4.6,2.1,9.8
"2963","53033",24781.7683957077,160.93180758624,2254371,12.8,4.5,23.8,6.2,5.3,13.6,19.8,10,4.2,4.5,44.1,30.2,1.5,3.8,10.9,1.8,5.8
"2964","53035",19618.315898784,163.392166616439,275411,13.4,4.7,24.6,4.8,5.1,18.7,20,14.7,5.3,0.8,25.4,9.8,5.8,2.2,4.3,2.9,5.6
"2965","53037",23656.1318206375,213.848370250315,44424,23.2,5.9,29.8,6.9,5.3,16.8,17.4,13,4.3,0.4,19.4,10.4,6.6,2,3.4,4.8,11
"2966","53039",19190.2798491096,271.953680147381,22798,23.8,6.9,23,10.6,7.4,24.4,18.9,16.1,4.7,3.8,19.8,1.2,16.4,2.3,5.2,1.9,13.1
"2967","53041",25490.2435188658,366.548516264834,82663,21.3,6.3,26.4,10.5,6.4,21,21.5,19.5,4.8,1.4,18.8,5.8,16.2,3.1,4.6,1.3,13.6
"2968","53043",24873.1424429141,289.960130482059,11036,19.2,5.3,16,7.6,3.7,25.2,21.9,21.4,2.7,0.4,10.5,1.3,16.6,2.3,2.8,1.2,15.3
"2969","53045",24338.0315807003,287.647797980409,66053,19.2,6.2,23.2,9.5,6.5,23.4,19.4,19.1,3.9,2.5,22.6,1.2,17.1,4.3,3.9,1.9,9.5
"2970","53047",26027.4943310657,340.136054421768,42336,30.3,5.8,24.6,14,12.8,22.4,22.8,16.5,7.5,6.1,37.3,2,16.7,3.8,4.1,4.8,15.4
"2971","53049",20802.7013164644,346.213027868012,23396,22.2,4.3,25.6,8.7,5.3,32.5,15.3,24.2,5.1,2.3,20.4,4.6,16.2,3.2,7.5,1.2,11
"2972","53051",22166.5438467207,331.613854089904,13570,21.7,6.1,23.6,6.6,6.5,26.8,19.2,21.5,4.8,0,15.1,2.7,17.6,4.1,3.1,1,18.5
"2973","53053",27097.1596083975,178.129757245159,918993,14.8,5,26.8,7.6,6,14.2,23.1,13.3,5.8,2.4,36.3,12.6,5,3.2,5,2.3,7.1
"2974","53055",11310.4827509583,22.2209877229043,18001,17.4,3.2,26.3,4.2,7.5,34.6,12.7,11.7,3.6,0.6,12.7,2.1,4.7,3.3,4.6,1,8.6
"2975","53057",22561.7856039543,218.566573988261,129480,17.6,5.1,26.7,9.2,6.8,21.5,21.3,14.5,5.3,3.4,27.9,7.3,6.9,4.5,3.9,1.5,7.9
"2976","53059",15018.9800297079,148.539362931177,12118,16.7,5.2,23.3,6.6,5.2,21.6,17.8,12.8,5.6,0.4,18.4,1.6,12.5,3.5,4.6,0.8,15.8
"2977","53061",25200.7335178798,181.689336586438,828337,12.2,4.4,24.3,7.2,6.2,14.1,22.3,11.7,4.5,3.7,34.5,15.5,4.7,3.4,4.6,1.4,6.5
"2978","53063",29119.8806038859,322.06507756478,538711,20.2,5.8,28.5,5.9,5.2,16.8,21.7,15.5,5.8,1,17.6,16.4,5.1,2.1,7.3,2.9,9.1
"2979","53065",21939.5390601616,365.587719673323,46774,22.9,5.3,22.4,8,7.4,24.3,21.1,18.9,2.5,0.9,14.8,2.3,18.1,3.6,3.8,0.7,16.6
"2980","53067",21900.826446281,183.84351892127,294272,16,5.5,26.4,5.7,5,17.9,21.1,14.4,5.1,1.5,28,10.3,8.6,2.1,4.6,1.3,7.4
"2981","53069",14410.1876675603,268.096514745308,4476,25.5,3.2,27.9,7.9,4.3,33.1,17.2,20.5,1,0,17.5,1,12.6,2,3.4,1,13.9
"2982","53071",31103.7811745776,288.012872083668,62150,21.4,5.8,27.6,11.1,8.2,19.3,20.5,15.6,6.1,4.2,29.9,8.1,6.3,2.3,6.2,7.7,11.3
"2983","53073",21945.67439068,170.843578797738,226523,19.9,4.9,30.7,6.7,5.9,18.1,19,12.9,4.4,1.6,23.2,15.6,6.6,3.7,6.1,2.1,8.4
"2984","53075",21688.1271080376,220.61475149021,47141,36.1,6.7,37,4.2,4.5,11.5,15.3,12.2,4.1,1.3,24.2,24.7,5.6,1.3,9,12.9,15.1
"2985","53077",32940.1935637515,340.825242149893,256143,29,7.2,26.9,24.3,13.3,14,29.3,13.4,7.9,10.9,59.2,7.7,11.8,7.7,5.3,1.5,12.5
"2986","54001",38713.209248406,515.231532169769,15527,32.3,10.1,20.1,12.1,5.5,20.8,20.1,15.2,4.1,0.5,7.9,1.8,14.6,0.2,6.9,3.9,21.1
"2987","54003",36930.4770325187,285.521929219763,123283,18.4,4.6,22.2,9.4,6.2,15,23,13.7,5.1,0.6,17.8,3.2,10.6,1.9,5.5,0.7,10.4
"2988","54005",40714.1211702373,483.759502418797,21705,26,9.8,16.2,15.6,5.8,21.1,20.8,24,4.7,0.3,2.7,1,26.7,0.4,8.1,0.6,15.4
"2989","54007",40175.9296281487,447.820871651339,12505,34.4,14.4,17.3,17.4,9.7,24.1,19,18.5,4.5,0,10.8,0.9,25.9,0.4,8.2,3.4,22.8
"2990","54009",28672.423822095,510.089936909929,22349,20.9,5.7,16.1,7.5,5.4,24.1,17.6,18.5,4.8,0.8,6,6.1,9.8,0.9,7,4.5,17.2
"2991","54011",36589.155536636,481.03017080828,93965,31.9,6.1,27.8,10.2,7.5,19.4,19.6,18.9,5.8,0.3,10.6,10.6,8.1,1.2,10.3,4.6,17.8
"2992","54013",36279.6623666189,238.891543239369,6279,40.5,12.2,8.9,13.2,9.1,25,19,24.1,4.6,0,4.1,0.8,29.4,1.3,7.7,0.4,25.6
"2993","54015",34053.9197415828,695.738601068456,8049,34.6,11.2,17,16.7,5,21.2,21.9,23.2,4.7,0,3,0.4,30,2.9,7.9,0.9,19.1
"2994","54017",32075.9525933478,254.874474321397,7847,25.5,4.3,10.9,18,8.2,20.8,14.5,18.5,3,0,6.5,0.5,17.5,2.4,2.6,14,24.9
"2995","54019",42360.3403625601,609.19965470465,40545,31.6,7.5,21,15,8,21.9,20.6,24.3,5,0.1,8,3,14,1,10.2,3.8,21.4
"2996","54021",34390.1128425578,308.973670069855,7444,22.1,7.1,10.2,17,7.8,17.5,16,15.5,5.4,0.8,21.8,1.2,24.1,0.4,6.6,25.5,25.6
"2997","54023",44553.1992024651,552.836686605039,11034,20.5,5.3,17.8,12.3,8.5,24.3,18.9,14.7,3.4,1.3,4.4,1,17.2,0.6,7.2,1.4,18.6
"2998","54025",40057.5844824973,578.875587210183,32995,31.2,4.3,22.3,11.9,7.1,23.6,19.4,19.5,4.7,0.1,8.3,3.1,12.9,0.7,6.7,2,19
"2999","54027",31832.4382384533,322.234156820623,23275,26.2,8.5,18.2,12.3,12.1,23.3,19,25.9,3.5,0.1,5.7,0.7,16.7,1.6,5.2,2.4,21.2
"3000","54029",29902.7917113502,525.824194831702,28907,21.7,8.5,18.4,9.5,9.2,24.3,18.7,18.6,4.8,0,7.3,3.5,8.3,0.7,6.7,1,12.5
"3001","54031",40788.8272861253,364.937890378272,14249,31.3,4.6,19.4,13.5,5.2,23,20.4,17.4,3.6,0.5,10.6,1.6,17.4,1.4,8.3,0.6,15.3
"3002","54033",40202.2410494671,447.906228174061,65862,24.4,5.3,19.5,11.4,7,19.8,21.3,16.2,5,0.2,7,5.3,8.1,2.3,8.8,1.8,17.8
"3003","54035",32112.0998995263,588.488589062724,27868,29.7,3.6,18.2,9.6,5.8,20.6,21.8,21.1,3.4,0.1,3.7,1.4,19.7,2.2,9.3,0.6,22.7
"3004","54037",32820.4951501473,273.934841410678,58043,14.2,4.9,19.3,9.6,5.8,16.7,21.7,13.1,4.6,0.5,18.4,3.3,6,1.8,5.6,2.4,8.8
"3005","54039",33218.2662108452,504.738875455127,179895,26,5.4,22.1,9.4,5.3,21.3,19.9,18.8,5.9,0.2,13.2,7.1,9.9,1.1,10.8,1.8,14.9
"3006","54041",41524.8226950354,579.19621749409,16920,28.3,8.7,16.8,12.2,6.1,20.9,21.3,17.8,5.7,0.1,7.3,4.7,20.2,1.4,10.3,1.4,22.3
"3007","54043",36041.1562959334,475.257226849584,20410,34.5,5.9,13.5,17.8,4.5,20,22.3,26,4.2,0.1,3.3,1.2,34.5,1,9,0.4,17.4
"3008","54045",40472.9520865533,639.876352395672,32350,40.2,13.3,18,18.9,7.3,21.6,20.6,29.2,5.2,0,4.5,2.5,19.9,1.1,9.8,2.3,11.8
"3009","54047",39902.7021310348,470.625561842314,18911,45.7,15.1,22.1,22.5,7.2,23.1,20.5,30,5.2,0.6,19.4,1.3,20,0.8,9.9,10.3,20.7
"3010","54049",36742.3568352493,380.823575470691,56194,25.6,6.4,18.7,8.6,7.2,19.7,19.8,19.2,5.8,0.2,8.1,2.9,7.5,1.5,8,2.4,12.8
"3011","54051",37221.8034022748,560.490347110688,30509,24.5,3.9,19.1,7.6,6.4,22.8,18.6,19.5,6.2,0.1,5.4,1,9.4,0.5,6.6,2.3,18.4
"3012","54053",35648.1481481481,451.19271814187,25488,27.3,2.9,14.2,14.4,6.4,21.7,20.9,19.3,3.3,0,4.2,1.5,23.3,0.9,7.1,3.1,21.7
"3013","54055",40112.5482949773,495.548462959851,59530,32.4,4.2,22.3,13.6,6.4,22.3,20.7,23.6,5.5,0.5,10.8,3.6,19.8,2,8.3,2.2,18
"3014","54057",38509.4780576474,619.505137812071,26957,20.7,5.8,15.5,6.1,5.4,22.2,19.9,15.9,5.1,0.4,7.2,2.5,11.1,0.7,6,2.5,12.2
"3015","54059",42891.8435182817,575.30043467144,23466,41,11.2,19.3,23.4,7.1,20.7,22.3,33,4.2,0,4.5,3.8,31.5,1.5,11.8,0.4,17.5
"3016","54061",30150.5830848775,210.401177491791,105988,27.4,5.7,27.9,6.1,5.3,12.9,16,11.9,4.6,0.3,12.8,17.3,8.1,1.1,7.1,5.8,9.8
"3017","54063",48568.9017526934,418.073645280592,12438,22.5,10.6,13.8,11.5,11.1,24.6,20.3,23.2,3.4,1.1,5.7,0.5,18.3,0.3,6.5,0.6,21.3
"3018","54065",30567.9642629228,464.11788594303,17237,20.3,5.1,19.8,11.8,7.3,24.1,17.4,16.3,2.4,0.2,6.2,0.2,13.1,2.8,4.3,0.8,19.6
"3019","54067",38417.803768681,471.085120207927,24624,25.6,6.6,15.2,10.9,5.4,22.8,21,20.8,5.3,0.1,3.4,1.1,21.4,0.5,6.6,0.7,16.2
"3020","54069",33272.5464190981,478.400909435392,42224,24.4,5.3,24.3,7,4.6,22.3,19.4,15.3,5.8,0.5,9,9.9,3.6,0.5,12,5.6,16.4
"3021","54071",38742.6900584795,422.352176738142,6156,25.4,7.3,14.5,16.9,7.1,28.3,18,19.1,3.2,0.3,5.6,0.1,15.8,0.6,4.4,1.8,28.3
"3022","54073",33154.027814222,511.676725268958,7622,18.3,7.2,17.5,12.3,9.1,18.4,19.2,18.4,8.8,0,4.6,0.3,21.5,2.2,4.4,7.8,13.4
"3023","54075",32518.8916876574,453.400503778338,7940,31.4,8,18,16.8,5.4,26.4,17.7,24,2.2,0,5.3,15.2,14.2,0.6,7.2,4.5,27.2
"3024","54077",32856.8087470035,426.825703093024,34206,22,7.2,18.7,13.2,6.6,19.9,18.3,17.9,4.2,0.2,11.4,1.1,18.1,1.7,6.4,10.2,16.4
"3025","54079",36692.416342616,390.604565190855,57347,18.4,3.8,15.3,6.4,5.3,19.1,21.8,11.8,6.7,0.2,5.6,3.3,15,1.2,4.9,0.5,15.4
"3026","54081",41780.2780506844,608.31998707993,74303,32.3,7.1,23.3,14.7,4.8,21.4,21,24.4,7.3,0.1,12.8,3.5,15.6,1.3,9.3,4.4,26.5
"3027","54083",44074.272451348,367.791465809677,28005,27.7,7.3,19.3,12.3,7.7,22.4,18.4,15.3,4.1,0.2,8.8,2.1,17.3,0.7,10.9,8.8,24.1
"3028","54085",36252.4979428705,399.670859292348,8507,30.9,3.6,13.4,16.5,7.1,22.7,20.3,28.6,4.3,0.3,3.3,0.3,21.6,1.4,4.6,0.5,21
"3029","54087",32979.2542952877,384.971840022813,14027,37.6,11.7,22.9,19.4,6.8,22.5,20.6,23.2,5.3,0,4.6,1.7,26.9,0.6,10,0.7,26.8
"3030","54089",32857.7388402169,559.032123487693,11985,31.1,7.6,15.8,17.2,5.7,26.3,15.9,30.4,4.4,0.2,8.5,1.4,14.5,2.9,8.9,7.5,30.7
"3031","54091",36326.9485604144,511.98650764968,16602,27.9,9.3,15.7,13,5.6,20.5,20.2,20.3,4.4,0.1,4.5,1.5,12.7,0.7,7.1,2.5,17.5
"3032","54093",36771.8986216096,578.034682080925,6747,21,6.6,14.1,11.1,5.2,27,14.2,22,3.3,0,2.9,2,6.9,1.6,9.8,2.3,22.2
"3033","54095",34009.1170825336,395.873320537428,8336,21.1,4.9,10.9,9.1,4.8,23.4,19,24,0.9,0.3,3.6,1.3,15.5,0.1,7.3,1.1,17.3
"3034","54097",38090.0523560209,448.167539267015,23875,30.2,5.8,23.9,12.7,6.8,21,20.4,15.3,6.1,0.1,6.1,2.7,22.4,0.6,9.3,5.7,18.3
"3035","54099",30357.2804561683,387.84578635091,38933,29.7,5,17,15.8,7.8,21.5,20.4,23.3,4,0.1,3.9,1.5,19.5,1.2,8.6,0.4,23.2
